CLEE,Id,Nombre,Razon_social,Clase_actividad,Estrato,Tipo_vialidad,Calle,Num_Exterior,Num_Interior,Colonia,CP,Ubicacion,Telefono,Correo_e,Sitio_internet,Tipo,Longitud,Latitud,tipo_corredor_industrial,nom_corredor_industrial,numero_local
02003722219001031000000000U9,101568,TORTAS SONORITA,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,BOULEVARD,RUMOROSA,,,LA RUMOROSA,21511,"LA RUMOROSA, Tecate, BAJA CALIFORNIA",,AKARLOZZ@GMAIL.COM,,Fijo,-116.06808459,32.52027454,,,
02004722219003081001000000U0,152351,TORTAS SUPER 7,,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,CALLE,PRESIDENTE IGNACIO COMONFORT,9330,,ZONA URBANA RIO TIJUANA,22010,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-117.02520631,32.52898795,,,
02001722212002371001000000U7,64792,TORTAS TERE,,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,AVENIDA,MIRAMAR,604,,ZONA CENTRO,22800,"ENSENADA, Ensenada, BAJA CALIFORNIA",6461565038,,,Fijo,-116.62288830,31.86781931,,,
02001722514002901000000000U0,8433947,TORTAS TIJUANA,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CARRETERA,TRANSPENINSULAR,,,NUEVO MEXICALI,22930,"LÁZARO CÁRDENAS                                                                                               , San Quintín, BAJA CALIFORNIA",,,,Fijo,-115.93684301,30.54483182,CENTRO Y PLAZA COMERCIAL,PLAZA LAS PALMAS,10
02002722514007541000000000U7,6914548,TORTAS TO GO,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,RIO PRESIDIO,1299,0,INDEPENDENCIA,21290,"MEXICALI, Mexicali, BAJA CALIFORNIA",,,,Fijo,-115.42315941,32.62592326,,,
02002722514007641000000000U5,6914707,TORTAS TOBYS,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,PROLONGACION,RIO PRESIDIO,1298,,BENITO JUAREZ,21250,"MEXICALI, Mexicali, BAJA CALIFORNIA",,,,Fijo,-115.42368081,32.64274881,,,
02004722514001622001000000U7,116881,TORTAS TONKA,,Restaurantes con servicio de preparación de tacos y tortas,11 a 30 personas,CALZADA,TECNOLOGICO,14418,6,PARQUE INDUSTRIAL INTERNACIONAL TIJUANA,22424,"TIJUANA, Tijuana, BAJA CALIFORNIA",6643292303,,,Fijo,-116.96626440,32.53004805,,,
02004722514002021000000000U1,119236,TORTAS TONY,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,VENUSTIANO CARRANZA,3170,,CENTRO ESCOLAR,22014,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-117.00709591,32.51490635,,,
02002722514007761000000000U1,6914933,TORTAS TONY,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,RIO FUERTE,599,,PROHOGAR,21240,"MEXICALI, Mexicali, BAJA CALIFORNIA",6862372429,TORTASTONY2@GMAIL.COM,,Fijo,-115.43889797,32.64821528,,,
02004722514006061000000000U3,8515879,TORTAS TONYS,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,BOULEVARD,GUSTAVO DIAZ ORDAZ,,804,GUILLEN,22105,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.97190577,32.50189179,,,
02001722219003371000000000U1,69622,TORTAS TRADICIONALES DEL KIOSKO 1,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,SEPTIMA,0,0,ZONA CENTRO,22800,"ENSENADA, Ensenada, BAJA CALIFORNIA",,,,Semifijo,-116.62651991,31.87034231,,,
02001722212003271000000000U8,69621,TORTAS TRADICIONALES DEL KIOSKO 2,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,SEPTIMA,0,0,ZONA CENTRO,22800,"ENSENADA, Ensenada, BAJA CALIFORNIA",6461782169,,,Semifijo,-116.62637675,31.87029082,,,
02004722514007131000000000U3,8316815,TORTAS TULIKIS,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,BOULEVARD,FLORES MAGON,443,7,SALVATIERRA,22607,"TIJUANA, Tijuana, BAJA CALIFORNIA",6641687404,,,Fijo,-117.07060515,32.48193480,,,
02004722219016902000000000U2,152929,TORTAS VICKY,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,INGENIERO JUAN OJEDA ROBLES Y/O DE LA PAZ,850,,BUENA VISTA,22370,"TIJUANA, Tijuana, BAJA CALIFORNIA",6646822271,,,Fijo,-116.97984497,32.51979524,,,
02002722514004721000000000U8,6929906,TORTAS VICTOR,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,BAHIA DE LOS ANGELES,2399,0,AMPLIACION LUCERNA,21137,"MEXICALI, Mexicali, BAJA CALIFORNIA",,,,Fijo,-115.51579170,32.65605490,,,
02004722514005111000000000U7,128180,TORTAS WASH MOBILE,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,BOULEVARD,BOULEVARD DE LOS FUNDADORES,6412,,EL RUBI,22600,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-117.03382020,32.48555228,,,
02004722219016642000000000U4,75857,TORTAS WASH MOBILE,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,PARQUE MEXICO SUR,1047,,PLAYAS DE TIJUANA SECC JARDINES DEL SOL,22500,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-117.11659848,32.52668854,,,
02004722219018642000000000U2,69117,TORTAS WASHMOBILE,,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,OTRO (ESPECIFIQUE),SIN REFERENCIA,20,,HIPODROMO,22020,"TIJUANA, Tijuana, BAJA CALIFORNIA",6646817406,,,Fijo,-116.99966894,32.50700358,,,
02004722219017072000000000U3,149387,TORTAS WASHMOBILE,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALZADA,TECNOLOGICO,,,TOMAS AQUINO,22414,"TIJUANA, Tijuana, BAJA CALIFORNIA",6641777770,,,Fijo,-116.98621960,32.52874780,,,
02004722514000321000000000S7,124523,TORTAS WASHMOBILE,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,AVENIDA DE LAS FERIAS (INDEPENDENCIA),5203,,LOMAS DE HIPODROMO,22030,"TIJUANA, Tijuana, BAJA CALIFORNIA",6646210699,,,Fijo,-116.98882279,32.49802219,,,
02004722514000041000000000U1,123069,TORTAS WASHMOBILE CACHO,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,JALISCO,2470,,DAVILA,22044,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Semifijo,-117.02409355,32.52100071,,,
02004722219004931000000000U5,154519,TORTAS Y ALGO MAS,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,BENITO JUAREZ,205,13,JOSE SANDOVAL,22105,"TIJUANA, Tijuana, BAJA CALIFORNIA",6646087989,,,Fijo,-116.97172203,32.50505933,,,
02002722514008631000000000U5,6973290,TORTAS Y ANTOJITOS DON RICHARD,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,HEROICA DE PUEBLA,313,0,ANGELES DE PUEBLA,21620,"MEXICALI, Mexicali, BAJA CALIFORNIA",6862118045,,,Fijo,-115.33830770,32.56190398,,,
02004722514001611000000000U0,156442,TORTAS Y BARBACOA,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,BOULEVARD,GUSTAVO DIAZ ORDAZ,8002,,LAS HUERTAS 5 SECCION,22127,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.94208341,32.48501294,,,
02001722514002761000000000U8,6909217,TORTAS Y BURGERS EL CAPI EXPRESS,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,TOSCANA,,,VILLAS DEL REAL 3RA SECC,22785,"ENSENADA, Ensenada, BAJA CALIFORNIA",,,,Semifijo,-116.57808122,31.79495335,,,
02004722212008771000000000U6,141141,TORTAS Y BURRITOS,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,PASEO REFORMA,16024,,INFONAVIT LATINOS,22180,"TIJUANA, Tijuana, BAJA CALIFORNIA",6641895088,,,Fijo,-116.95458854,32.46831306,,,
02004722219009531000000000U8,151219,TORTAS Y BURRITOS LA DOCE,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,DOCEAVA (FELIX GOMEZ),340,,LIBERTAD PARTE BAJA,22400,"TIJUANA, Tijuana, BAJA CALIFORNIA",6646783863,,,Fijo,-117.01366830,32.53509285,,,
02004722514007591000000000U8,8766279,TORTAS Y BURROS LOS PANCHOS,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,VIA RAPIDA ALAMAR,,,LOS PIRULES,22465,"TIJUANA, Tijuana, BAJA CALIFORNIA",,JESUSGAMES981@GMAILO.COM,,Fijo,-116.96019723,32.51438005,,,
02001722219003341000000000U4,94464,TORTAS Y COMIDAS DANY,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,AMBAR,419,0,VALLE VERDE,22839,"ENSENADA, Ensenada, BAJA CALIFORNIA",6461742257,,,Fijo,-116.60690688,31.88356644,,,
02002722219006221001000000U3,57713,TORTAS Y FLAUTAS EXPRESS,,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,AVENIDA,BENITO JUAREZ,125,,FRACC RIO NUEVO,21100,"MEXICALI, Mexicali, BAJA CALIFORNIA",6865522175,,,Fijo,-115.49050475,32.66173084,,,
02001722219001951001000000U2,72704,TORTAS Y FLAUTAS LOS PEPES,,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,AVENIDA,ARTICULO 123,0,0,HIDALGO,22880,"ENSENADA, Ensenada, BAJA CALIFORNIA",6462090403,,,Semifijo,-116.59173901,31.85367254,,,
02002722514007861000000000U9,6915218,TORTAS Y FLAUTAS.COM,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,MACRISTY DE HERMOSILLO,1494,0,INDEPENDENCIA,21290,"MEXICALI, Mexicali, BAJA CALIFORNIA",,,,Fijo,-115.41871988,32.63674890,,,
02005722514000051001000000U7,131703,TORTAS Y HAMBURGUESAS CHARLY,,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,CALLE,DISTRITO FEDERAL,2114,,RANCHO CHULA VISTA,22707,"PLAYAS DE ROSARITO, Playas de Rosarito, BAJA CALIFORNIA",6616163640,,,Fijo,-117.05236685,32.36281763,,,
02001722211000331000000000U5,144494,TORTAS Y HAMBURGUESAS EL RAY,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CARRETERA,TRANSPENINSULAR,,,SAN VICENTE,22900,"SAN VICENTE, Ensenada, BAJA CALIFORNIA",64611515901,,,Fijo,-116.25000540,31.32737810,,,
02004722514006031000000000U6,8514994,TORTAS Y HAMBURGUESAS LA ERMITA,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALZADA,ERMITA NORTE,26,,ALFONSO CORONA DEL ROSAL,22438,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.97202158,32.51151470,,,
02004722212007881000000000U4,155023,TORTAS Y HAMBURGUESAS PIOLIN,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,BOULEVARD,GUSTAVO DIAZ ORDAZ,1665,,ANAHUAC,21060,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.97859229,32.50616291,MERCADO PUBLICO,MERCADO DE TODOS,30
02002722219007561000000000U1,56921,TORTAS Y HOT DOGS JOJOS,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,OAXACA,2101,,BAJA CALIFORNIA,21120,"MEXICALI, Mexicali, BAJA CALIFORNIA",,,,Fijo,-115.51243690,32.65404762,,,
02005722514000451000000000U9,142863,TORTAS Y MISCELANEA VIVIANA,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,JACOBO ROSSEAU,97,,MAGISTERIAL,22707,"PLAYAS DE ROSARITO, Playas de Rosarito, BAJA CALIFORNIA",,,,Fijo,-117.05410526,32.34199916,,,
02001722514002781000000000U6,6909274,TORTAS Y SNACK CHANGOLEON,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALZADA,CHAPULTEPEC,101,0,POBLADO CHAPULTEPEC,22785,"ENSENADA, Ensenada, BAJA CALIFORNIA",,,,Fijo,-116.59214914,31.78628897,,,
02004722514004371001000000U8,116907,TORTAS Y TACOS BAJA MIL,,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,CALLE,AEROPUERTO,2100,,UABC,22509,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.94951989,32.53439540,CENTRO Y PLAZA COMERCIAL,PLAZA AMERICANA OTAY,20 Y 21
02001722219004811000000000U5,70244,TORTAS Y TACOS DE CARNITAS,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,MACHEROS,,,ZONA CENTRO,22800,"ENSENADA, Ensenada, BAJA CALIFORNIA",,,,Semifijo,-116.62328825,31.86659282,,,
02003722514000131000000000U2,102345,TORTAS Y TACOS DE CARNITAS LÓPEZ,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,MIGUEL HIDALGO Y COSTILLA,106,0,FEDERAL,21450,"TECATE, Tecate, BAJA CALIFORNIA",,,,Fijo,-116.63556235,32.57133362,,,
02003722514000751000000000U7,8362245,TORTAS Y TACOS DON HECTOR,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,MIGUEL HERNANDEZ,,,RINCON TECATE,21452,"TECATE, Tecate, BAJA CALIFORNIA",,,,Fijo,-116.65554576,32.55081560,,,
02004722514007351000000000U7,8403081,TORTAS Y TACOS EL JJ,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,LAZARO CARDENAS,18110,,ZERMEÑO,22120,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Semifijo,-116.93492100,32.48173740,,,
02001722514000721000000000U4,99585,TORTAS Y TACOS EL YAQUI,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,CAMINO REAL,,,RESIDENCIAL VILLAS DEL REAL,22785,"ENSENADA, Ensenada, BAJA CALIFORNIA",,,,Fijo,-116.57104287,31.77131893,,,
02002722514003951000000000U2,60790,TORTAS Y TACOS EVER,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,ZACATECANA,201,,EX EJIDO ZACATECAS,21090,"MEXICALI, Mexicali, BAJA CALIFORNIA",6861477022,,,Semifijo,-115.46594034,32.63202011,,,
02002722219010312001000000U4,61951,TORTAS YUCATAN,,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,BOULEVARD,LAZARO CARDENAS,,40,FRACC VILLAFONTANA,21180,"MEXICALI, Mexicali, BAJA CALIFORNIA",6865576464,,,Fijo,-115.50277908,32.62395548,CENTRO Y PLAZA COMERCIAL,CENTRO COMERCIAL VILLA FONTANA,40
02002722212001561000000000U2,77087,TORTAS YUCATAN,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,BOULEVARD,ANAHUAC,,,CASA MAGNA,21355,"MEXICALI, Mexicali, BAJA CALIFORNIA",6868372494,,,Fijo,-115.47620003,32.59196750,,,
02001722514001641000000000U3,97322,TORTAS YUKARI,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,ISRAEL MENDOZA,,,REFORMA,22920,"VICENTE GUERRERO                                                                                              , San Quintín, BAJA CALIFORNIA",,,,Fijo,-115.98782283,30.72822495,,,
02001722212001821000000000U2,71824,TORTAS ZAZUETA,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALZADA,CALZADA DE LAS AGUILAS,1524,,AVIACION,22840,"ENSENADA, Ensenada, BAJA CALIFORNIA",,,,Fijo,-116.59568424,31.86431285,,,
02004722330000571000000000U8,6977683,TORTAS ZOCALO,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,OTRO (ESPECIFIQUE),PANTANO,,,PORTICOS DE SAN ANTONIO,22666,"TIJUANA, Tijuana, BAJA CALIFORNIA",,T.ZOCALO@GMAIL.COM,,Fijo,-117.03495722,32.44794922,,,
02005722514000981000000000U5,6959701,TORTASA,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,VIA LACTEA,7,,CUENCA LECHERA,22710,"CUENCA LECHERA, Playas de Rosarito, BAJA CALIFORNIA",,,,Fijo,-116.90330731,32.19798718,,,
02002722219004211000000000U6,144864,TORTERIA D F,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,CAMPECHE,,,EJIDO BENITO JUAREZ,21900,"BENITO JUÁREZ (EJIDO TECOLOTES), Mexicali, BAJA CALIFORNIA",6531330314,,,Fijo,-114.99624252,32.56829055,,,
02002722514005641000000000U7,7005333,TORTERIA EL BROTHER,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,TORINO,,,QUINTA DEL REY,21355,"MEXICALI, Mexicali, BAJA CALIFORNIA",,,,Fijo,-115.47506843,32.58851286,,,
02001722514003521000000000U5,8301520,TORTERIA LA CHILACA,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,BLANCARTE,,,CENTRO,22800,"ENSENADA, Ensenada, BAJA CALIFORNIA",6461929154,,,Fijo,-116.61947742,31.86559865,,,
02001722219005792000000000U6,70951,TORTERIA LA MICHOACANA,,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,AVENIDA,BENITO JUAREZ (QUINTA),1100,,ZONA CENTRO,22800,"ENSENADA, Ensenada, BAJA CALIFORNIA",,,,Fijo,-116.61839969,31.86482458,,,
02001722514003921000000000U7,8552557,TORTERIA LA UNO,TORTERIA LA UNO ,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,PRIMERA,0,0,EL SAUZAL DE RODRIGUEZ,22760,"EL SAUZAL DE RODRÍGUEZ, Ensenada, BAJA CALIFORNIA",6462606185,,,Fijo,-116.69727135,31.89469927,,,
02004722514008711000000000U1,6977715,TORTERIA SIN NOMBRE,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,VISTA AL MAR,16,,VISTA CORONA,22225,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-117.10626103,32.49714355,,,
02004722514008802000000000U8,8551944,TORTERIA SIN NOMBRE,,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,AVENIDA,20 DE NOVIEMBRE,3132,,HIDALG0,22001,"TIJUANA, Tijuana, BAJA CALIFORNIA",6641840510,,,Fijo,-117.04480900,32.51334864,,,
02005722514000901000000000U3,8316943,TORTILLERIA DE HARINA Y BURRITOS,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,BOULEVARD,BENITO JUAREZ,,,ZONA CENTRO,22707,"PLAYAS DE ROSARITO, Playas de Rosarito, BAJA CALIFORNIA",,,,Semifijo,-117.05888846,32.34522211,,,
02004722514009041000000000U2,8485413,TORTILLERIA PATY,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,ALFONSO VIDAL Y PLANAS,136,,ROBERTO DE LA MADRIR,22435,"TIJUANA, Tijuana, BAJA CALIFORNIA",6643345093,,,Fijo,-116.92438971,32.54862153,,,
02004722514007211000000000U3,8317272,TORTIUX RESTAURANT,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,IGNACIO MANUEL ALTAMIRANO,4625,,LOS ALTOS,22534,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-117.07319046,32.52952930,,,
02004722514007401000000000U0,8850116,TORTIUX VENTA DE TORTAS,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,AVENIDA DE LA NIEVE,,,MONUMENTAL,22205,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-117.12061887,32.53099408,,,
02004722514005653000000000U8,8313853,TORTIYEI,GRUPO GAEC SAPI DE CV,Restaurantes con servicio de preparación de tacos y tortas,11 a 30 personas,AVENIDA,INGENIERO JUAN OJEDA ROBLES Y/O DE LA PAZ,,,MISIONES DEL PEDREGAL,22435,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.96710806,32.51710321,,,
02004722514005811000000000U2,6971076,UNA BIRRIA DIFERENTE,UNA BIRRIA DIFERENTE ,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,LAS PALMAS,4710,1,LAS PALMAS,22106,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.98558143,32.50358944,,,
02004722514008421000000000U7,6958830,UNOS TAQUITOS,UNOS TAQUITOS ,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,BRASIL,225,0,JUAREZ,22040,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-117.03069189,32.52159629,,,
02004722514004531000000000U7,118683,UNYIS,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,RIO SUCHIATE,10093,,ZONA RIO,22010,"TIJUANA, Tijuana, BAJA CALIFORNIA",6646863594,,,Fijo,-117.01653895,32.52064930,,,
02005722212000561000000000U6,140716,VAN TORTAS,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,VICENTE CORDERO,759,0,LUCIO BLANCO,22706,"PLAYAS DE ROSARITO, Playas de Rosarito, BAJA CALIFORNIA",6645563562,,,Fijo,-117.05257584,32.38247472,,,
02002722514002521000000000U4,82740,VENTA DE ALIMENTOS SIN NOMBRE,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,CUARZO,,,SATELITE,21385,"MEXICALI, Mexicali, BAJA CALIFORNIA",6861872030,,,Fijo,-115.42253313,32.59462119,,,
02004722514008051000000000U2,7138089,VENTA DE BURRITOS,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,PASEO DEL GUAYCURA,19963,0,AMPL GUAYCURA,22216,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.91671635,32.50259200,,,
02004722514002061000000000U7,108034,VENTA DE BURRITOS,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,CAMINO GUADALUPE VICTORIA,22273,,MARIANO MATAMOROS CENTRO,22234,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.87934453,32.47942988,,,
02004722514005611000000000U6,8313406,VENTA DE BURRITOS DOÑA CHUY,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,HACIENDA DEL COLORADO,,,HACIENDA COLORADO,22220,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.90226108,32.48762989,,,
02005722514000381000000000U8,130853,VENTA DE BURRITOS LOS UNICOS,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CARRETERA,LIBRE TIJUANA-ROSARITO,,,AMPLIACION PLAN LIBERTADOR,22705,"PLAYAS DE ROSARITO, Playas de Rosarito, BAJA CALIFORNIA",,,,Semifijo,-117.05550565,32.39283509,,,
02005722513000561010000000U7,131079,VENTA DE BURRITOS LUPITAANTOJITOS MEXICANOS,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,EMILIANO ZAPATA,260,,REFORMA,22704,"PLAYAS DE ROSARITO, Playas de Rosarito, BAJA CALIFORNIA",,,,Fijo,-117.06453625,32.38166876,,,
02004722514009311000000000U9,9090498,VENTA DE BURRITOS SIN NOMBRE,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,CONSTITUCION,,,ZONA NORTE,22000,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-117.03881196,32.53784587,,,
02001722514003791000000000U4,7004945,VENTA DE COMIDA,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,JUCHITAN,0,0,CAÑON BUENA VISTA,22790,"RANCHO CAÑÓN BUENA VISTA (EL ZORRILLO), Ensenada, BAJA CALIFORNIA",,,,Fijo,-116.51676453,31.67099558,,,
02001722514004271000000000U6,9306011,VENTA DE COMIDA,VENTA DE COMIDA ,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,CARRETERA TRANSPENINSULAR,139,0,MANEADERO,22790,"RODOLFO SÁNCHEZ TABOADA (MANEADERO), Ensenada, BAJA CALIFORNIA",,,,Fijo,-116.56689161,31.70626619,,,
02004722514000421000000000U5,103422,VENTA DE COMIDA RICOS,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,AGRICOLA,9,,VILLAS DEL CAMPO,22254,"VILLA DEL CAMPO, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.74118240,32.50814157,,,
02002722514005411000000000U5,6941155,VENTA DE TACOS,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,JOAQUIN CARDOSO,,,SOLIDARIDAD SOCIAL,21387,"MEXICALI, Mexicali, BAJA CALIFORNIA",,,,Fijo,-115.44294124,32.58406457,,,
02004722514002401000000000U5,111570,VENTA DE TACOS,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,LOS OLIVOS,434,,LAS TORRES,22470,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.89931610,32.53772604,,,
02004461110036931000000000U3,69254,VENTA DE TACOS AL PASTOR,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,SENADOR MONZON,,,OBRERA 2 SECCION,22180,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-117.04178286,32.49177249,,,
